0,0,4,82,5,101.6,1,49,1
1,133,2,112,1,140,3,23.666666666666668,1
0,0,2,46,2,82.5,3,28.666666666666668,1
0,0,2,55.5,2,66.5,0,0,1
0,0,2,59.5,3,66.66666666666667,0,0,1
0,0,4,74.5,5,85.4,3,27.666666666666668,1
1,106,2,55.5,2,64.5,4,28.5,1
0,0,2,75,2,101,1,22,1
1,144,2,84.5,2,117,0,0,1
0,0,2,59.5,2,86,3,27.666666666666668,1
0,0,0,0,0,0,0,0,1
1,86,3,97,3,130,1,41,1
0,0,2,85.5,4,72.75,1,40,1
0,0,2,63,3,72,0,0,1
1,75,2,67.5,2,80,6,22.666666666666668,1
0,0,1,52,2,57.5,1,28,1
0,0,0,0,0,0,0,0,1
0,0,0,0,1,38,0,0,1
1,110,3,79.33333333333333,4,93.5,4,30.75,1
0,0,0,0,1,46,0,0,1
1,113,2,81.5,1,129,0,0,1
0,0,3,63.333333333333336,2,107,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
3,91,3,68.33333333333333,3,100,0,0,1
2,35,5,53.4,6,71.5,1,30,1
0,0,2,75.5,6,58.833333333333336,4,26.25,1
1,68,1,77,1,123,0,0,1
1,72,2,100,4,85.25,5,24.2,1
0,0,5,60.8,6,81.5,1,32,1
0,0,6,58.666666666666664,6,67.83333333333333,0,0,1
1,76,3,69.66666666666667,4,76.5,3,34,1
1,3,4,42.25,7,52.142857142857146,1,39,1
0,0,3,67.33333333333333,3,77.66666666666667,1,39,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,128,1,101,1,137,0,0,1
0,0,2,79.5,4,71.5,1,33,1
1,54,3,61,3,86.33333333333333,1,35,1
1,7,1,24,4,26.5,0,0,1
1,89,4,65,4,97.75,3,28,1
1,66,1,39,1,81,4,28.75,1
0,0,0,0,0,0,1,5,1
0,0,2,62.5,5,57.6,3,27.666666666666668,1
0,0,1,62,11,42.18181818181818,0,0,1
0,0,1,77,3,65.33333333333333,3,36,1
0,0,0,0,3,27,4,30.25,1
1,43,1,77,2,72.5,1,37,1
0,0,0,0,0,0,0,0,1
1,50,4,70.75,6,85.66666666666667,0,0,1
0,0,0,0,0,0,0,0,1
2,67,2,62.5,2,99,0,0,1
0,0,2,57,4,68,5,29.6,1
0,0,2,59.5,10,47.3,0,0,1
0,0,3,64.33333333333333,3,83,3,29.666666666666668,1
0,0,2,56,1,43,0,0,1
1,59,2,67,2,96.5,0,0,1
0,0,4,66.75,5,79,3,27.333333333333332,1
1,51,2,36.5,2,47.5,5,23.2,1
0,0,1,77,1,96,1,24,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
3,89.66666666666667,3,74,3,113.66666666666667,0,0,1
0,0,5,55.6,5,82.4,5,29.2,1
0,0,1,74,1,91,1,25,1
0,0,1,55,2,71,2,34,1
1,114,1,73,2,67.5,0,0,1
1,18,6,63,7,79.71428571428571,3,29.333333333333332,1
0,0,3,57.333333333333336,3,87.33333333333333,1,36,1
1,113,5,44.8,8,58.75,0,0,1
1,109,5,71,4,150.75,0,0,1
0,0,3,79.33333333333333,3,84.33333333333333,1,45,1
0,0,5,91.2,6,112,1,34,1
0,0,5,63.8,6,80.16666666666667,4,27.75,1
1,152,2,62,2,74,0,0,1
1,69,4,74,5,98.6,0,0,1
1,80,4,51,4,63,5,28.6,1
0,0,6,59.166666666666664,7,73.42857142857143,1,29,1
1,101,2,66,3,75.66666666666667,2,34,1
0,0,0,0,0,0,0,0,1
1,98,2,81.5,2,104,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,102,1,81,1,129,2,18.5,1
0,0,1,57,1,91,3,20.666666666666668,1
0,0,3,68.66666666666667,3,88.66666666666667,3,28,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,68,2,56.5,1,178,1,39,1
0,0,0,0,0,0,0,0,1
1,142,3,77,4,92.25,4,25,1
0,0,1,56,1,92,4,29,1
2,113.5,2,89,3,98,0,0,1
0,0,2,52,2,72.5,7,28,1
1,144,3,75.66666666666667,3,93.33333333333333,2,28,1
0,0,3,58.666666666666664,3,82,4,37.25,1
0,0,4,74.75,4,98.75,4,32,1
0,0,2,75.5,4,73.25,4,32.75,1
0,0,3,76.66666666666667,5,70.6,0,0,1
0,0,3,91.66666666666667,4,81.5,2,38.5,1
0,0,3,76,3,90.33333333333333,3,37,1
1,66,1,62,4,56.25,0,0,1
1,107,2,86,2,92.5,4,37.75,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
2,79,3,76,5,84.8,3,28,1
1,64,4,63.75,5,84.8,4,30.25,1
1,184,2,101,2,128,3,23.666666666666668,1
4,81,4,84.5,5,101.8,0,0,1
1,66,4,61.5,5,86,4,27.75,1
1,82,3,55,3,79.66666666666667,3,28,1
0,0,5,42.6,5,56.8,5,34.4,1
1,102,2,81,2,102.5,0,0,1
1,74,3,85.33333333333333,4,93,1,41,1
1,64,1,73,3,55.666666666666664,3,24.666666666666668,1
0,0,4,68.25,5,83.2,1,7,1
0,0,1,65,2,47.5,5,26.6,1
2,77,2,80,2,98.5,4,24.25,1
0,0,3,64.66666666666667,7,63.285714285714285,0,0,1
0,0,1,46,2,51.5,4,23.25,1
0,0,8,51.125,7,75,2,38,1
2,58.5,4,63,4,92,0,0,1
1,10,4,58,5,65.6,3,30.666666666666668,1
2,81.5,3,65.33333333333333,4,70.25,0,0,1
1,30,5,53.6,6,66.33333333333333,6,27.833333333333332,1
2,105,4,63.75,5,77.4,0,0,1
1,1,4,41.5,4,52.75,6,32.666666666666664,1
1,87,6,62.833333333333336,9,66.55555555555556,0,0,1
0,0,2,56,2,68.5,7,27.285714285714285,1
1,57,5,70,6,79.66666666666667,0,0,1
1,58,5,55.6,6,65.16666666666667,0,0,1
0,0,2,69.5,3,77.33333333333333,0,0,1
0,0,3,61,4,64.75,5,29,1
0,0,5,50.6,6,54,6,31.833333333333332,1
0,0,3,91.33333333333333,4,79.75,2,32.5,1
0,0,4,63.5,4,68,3,33.666666666666664,1
1,91,1,89,2,58,3,31,1
0,0,6,61.666666666666664,6,69.66666666666667,2,38,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
2,64.5,3,79,3,102.33333333333333,2,31,1
0,0,0,0,0,0,0,0,1
3,95.33333333333333,3,69,3,92.66666666666667,0,0,1
1,38,4,55,3,83.33333333333333,5,35,1
1,2,0,0,0,0,0,0,1
1,156,2,69,3,78,0,0,1
0,0,3,69.33333333333333,3,59,0,0,1
0,0,3,84.33333333333333,3,98,4,31,1
1,117,3,61,4,69.25,0,0,1
0,0,2,49,2,53,3,46,1
1,56,1,74,2,61.5,0,0,1
2,61.5,5,77.6,5,104.2,3,32.333333333333336,1
0,0,2,67.5,2,89,3,29.333333333333332,1
1,90,1,64,1,123,0,0,1
1,86,3,77,3,96.66666666666667,3,25.333333333333332,1
1,102,3,60.333333333333336,3,73.33333333333333,3,29,1
0,0,2,43,2,56.5,0,0,1
2,84,4,72.75,4,100.5,4,27.25,1
0,0,4,65.75,5,85.6,0,0,1
0,0,2,74,4,68.25,1,27,1
0,0,4,76.75,4,96.75,3,22,1
0,0,5,60.4,5,88.6,1,3,1
0,0,4,65,4,84.25,1,34,1
1,189,2,53,3,55.666666666666664,2,28.5,1
0,0,4,50.5,5,56.4,5,31.6,1
3,130.66666666666666,3,102.33333333333333,3,122.66666666666667,0,0,1
1,33,3,48,5,55,3,31.666666666666668,1
1,68,6,63.166666666666664,9,69.33333333333333,1,28,1
0,0,2,77.5,2,94.5,0,0,1
1,83,1,75,1,93,4,31,1
0,0,0,0,0,0,0,0,1
1,104,3,78.66666666666667,3,101.66666666666667,1,33,1
2,54.5,5,57.6,6,73.83333333333333,5,24.2,1
1,146,2,49.5,4,63.25,1,28,1
0,0,2,44,1,32,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,1,3,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,5,35.8,3,21.666666666666668,2
0,0,0,0,0,0,1,25,2
0,0,0,0,6,33.5,2,18.5,2
0,0,0,0,4,83.5,2,21,2
0,0,0,0,6,23.666666666666668,0,0,2
0,0,0,0,4,16.5,0,0,2
0,0,1,28,2,17,4,19.25,2
1,14,0,0,3,18.333333333333332,0,0,2
0,0,0,0,5,48.8,0,0,2
0,0,0,0,1,104,4,19,2
0,0,0,0,2,89.5,2,19,2
0,0,0,0,3,15.333333333333334,0,0,2
0,0,0,0,2,19.5,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,2,39,0,0,2
0,0,0,0,1,33,2,19,2
0,0,0,0,6,72.83333333333333,1,20,2
0,0,0,0,2,33,0,0,2
0,0,0,0,6,37.333333333333336,0,0,2
0,0,0,0,2,59.5,3,22.333333333333332,2
0,0,0,0,3,67.66666666666667,1,18,2
0,0,0,0,3,49.333333333333336,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,94,3,19.333333333333332,2
0,0,0,0,3,153,1,22,2
0,0,0,0,5,89.4,1,19,2
0,0,0,0,1,81,2,24,2
0,0,0,0,1,28,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,3,108,0,0,2
0,0,0,0,2,90.5,1,23,2
0,0,0,0,0,0,0,0,2
0,0,0,0,4,45.75,4,19.75,2
0,0,0,0,1,79,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,2,33,0,0,2
0,0,0,0,2,24.5,4,18.25,2
0,0,0,0,9,39.333333333333336,1,44,2
0,0,0,0,6,34.166666666666664,0,0,2
0,0,0,0,5,24.4,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,4,25,0,0,2
0,0,0,0,3,36.666666666666664,0,0,2
0,0,0,0,1,31,10,21.6,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,2,18,2
0,0,0,0,2,56,4,19.25,2
0,0,0,0,2,142,2,20,2
0,0,0,0,2,60,1,22,2
0,0,0,0,2,64.5,6,20.666666666666668,2
0,0,0,0,5,74.4,1,19,2
0,0,0,0,3,115,0,0,2
0,0,0,0,8,61.625,0,0,2
0,0,0,0,2,50.5,2,22,2
0,0,0,0,2,90,0,0,2
0,0,0,0,0,0,5,19.2,2
0,0,0,0,3,63.333333333333336,0,0,2
0,0,0,0,2,59,0,0,2
0,0,0,0,6,21,4,15.75,2
0,0,0,0,7,51.714285714285715,3,21.333333333333332,2
0,0,0,0,0,0,1,40,2
0,0,0,0,2,56.5,3,23,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,2,37,2
0,0,0,0,0,0,6,21.166666666666668,2
0,0,0,0,0,0,2,19,2
0,0,0,0,7,55,0,0,2
0,0,0,0,4,62.75,1,19,2
0,0,0,0,1,26,1,17,2
0,0,0,0,1,32,2,23,2
0,0,0,0,3,39,0,0,2
0,0,0,0,0,0,2,17.5,2
0,0,0,0,3,64.33333333333333,5,20.8,2
0,0,0,0,10,42.4,1,16,2
0,0,0,0,2,129,1,21,2
0,0,0,0,7,39.57142857142857,0,0,2
0,0,0,0,1,25,2,17,2
0,0,0,0,5,43.2,1,24,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,2,54,3,19.666666666666668,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,4,21.5,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,49,7,18.142857142857142,2
0,0,0,0,1,73,7,17.428571428571427,2
0,0,0,0,9,56.333333333333336,1,23,2
0,0,0,0,1,232,0,0,2
0,0,0,0,0,0,2,21.5,2
0,0,0,0,7,54.42857142857143,3,17.333333333333332,2
0,0,0,0,4,103.25,3,18.666666666666668,2
0,0,0,0,0,0,1,30,2
0,0,0,0,0,0,5,17.8,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,2,97.5,1,22,2
0,0,0,0,0,0,0,0,2
0,0,0,0,2,33,0,0,2
0,0,0,0,3,43.666666666666664,4,17.75,2
0,0,0,0,1,71,0,0,2
0,0,0,0,2,87.5,4,17.25,2
0,0,0,0,0,0,0,0,2
0,0,0,0,2,22.5,1,21,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,1,23,2
0,0,0,0,2,73,0,0,2
0,0,0,0,5,22.6,0,0,2
0,0,0,0,2,12,2,18,2
0,0,0,0,4,27.75,0,0,2
0,0,0,0,1,69,0,0,2
0,0,0,0,4,32,0,0,2
0,0,0,0,3,67.66666666666667,0,0,2
0,0,0,0,3,107,1,19,2
0,0,0,0,1,3,1,18,2
0,0,0,0,2,27.5,9,27,2
0,0,0,0,3,105.66666666666667,3,20,2
0,0,0,0,1,24,1,22,2
0,0,0,0,1,93,1,26,2
0,0,0,0,6,37.666666666666664,0,0,2
0,0,0,0,4,116.75,3,17.333333333333332,2
0,0,0,0,0,0,5,20.4,2
0,0,0,0,3,27.666666666666668,1,26,2
0,0,0,0,2,96,0,0,2
0,0,0,0,2,99,2,21,2
0,0,0,0,2,68,2,21,2
0,0,0,0,2,47,4,19,2
0,0,0,0,1,64,0,0,2
0,0,0,0,1,81,8,18.625,2
0,0,0,0,2,17.5,0,0,2
0,0,0,0,3,40.333333333333336,1,21,2
0,0,0,0,5,64.4,1,22,2
0,0,0,0,3,44.666666666666664,0,0,2
0,0,0,0,2,17.5,4,23,2
0,0,0,0,1,104,3,20,2
0,0,0,0,0,0,2,20,2
0,0,0,0,3,44.666666666666664,2,17,2
0,0,0,0,4,49,1,25,2
0,0,0,0,7,27.857142857142858,0,0,2
0,0,0,0,2,65.5,9,18.22222222222222,2
0,0,0,0,2,40.5,2,24.5,2
0,0,0,0,6,44.166666666666664,3,19,2
0,0,0,0,8,36.125,4,16,2
0,0,0,0,3,58.333333333333336,7,17.285714285714285,2
0,0,0,0,3,67,6,20.5,2
0,0,0,0,4,56,3,20.666666666666668,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
1,6,0,0,1,34,0,0,2
0,0,0,0,1,61,2,22,2
0,0,0,0,0,0,1,22,2
0,0,0,0,1,161,3,21.333333333333332,2
0,0,0,0,10,31.1,0,0,2
0,0,0,0,6,31.5,5,21,2
0,0,0,0,7,43.714285714285715,0,0,2
0,0,0,0,8,39.5,6,20.333333333333332,2
0,0,0,0,3,37,5,21.6,2
0,0,0,0,0,0,5,15.8,2
0,0,0,0,2,73.5,0,0,2
0,0,0,0,1,177,8,18.375,2
0,0,0,0,0,0,1,13,2
0,0,0,0,5,63.8,3,14.666666666666666,2
0,0,0,0,1,15,0,0,2
0,0,0,0,1,274,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,11,3,19.666666666666668,2
0,0,0,0,5,61.2,3,20,2
0,0,0,0,4,66,1,26,2
0,0,0,0,4,33.25,3,23.333333333333332,2
0,0,0,0,6,40.666666666666664,0,0,2
0,0,0,0,4,66.75,0,0,2
0,0,0,0,0,0,2,20,2
0,0,0,0,3,53,2,22,2
0,0,0,0,3,75,0,0,2
0,0,0,0,3,40,1,31,2
0,0,0,0,0,0,1,24,2
0,0,0,0,1,184,4,19.5,2
0,0,0,0,1,180,1,9,2
0,0,0,0,0,0,2,23.5,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,35,4,19.75,2
0,0,0,0,5,41.6,10,18.7,2
0,0,0,0,2,83.5,0,0,2
0,0,0,0,4,38.5,0,0,2
0,0,0,0,2,231.5,1,19,2
0,0,0,0,3,74.33333333333333,4,22.5,2
0,0,0,0,0,0,1,19,2
0,0,0,0,2,84.5,7,16.142857142857142,2
0,0,0,0,2,16.5,2,20.5,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,4,66,0,0,2
0,0,0,0,6,75.33333333333333,0,0,2
0,0,0,0,6,42.333333333333336,0,0,2
0,0,0,0,3,48.333333333333336,3,20.666666666666668,2
0,0,0,0,8,58.125,3,17.333333333333332,2
0,0,0,0,1,14,0,0,2
0,0,0,0,2,96.5,1,22,2
0,0,0,0,1,24,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,54,4,20.5,2
0,0,0,0,1,90,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,119,0,0,2
0,0,0,0,1,28,1,24,2
0,0,0,0,1,72,2,26,2
0,0,0,0,3,102,3,20.333333333333332,2
0,0,0,0,5,70,0,0,2
0,0,0,0,8,69.875,0,0,2
0,0,0,0,7,18.571428571428573,11,25.90909090909091,2
0,0,0,0,1,177,0,0,2
0,0,0,0,2,98,4,21,2
1,9,0,0,3,87.66666666666667,0,0,2
0,0,0,0,4,46.25,6,19.333333333333332,2
0,0,0,0,2,16.5,0,0,2
0,0,0,0,0,0,3,21.666666666666668,2
0,0,0,0,2,81,0,0,2
0,0,0,0,2,61,1,21,2
0,0,0,0,3,36,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,2,103.5,4,21.25,2
0,0,0,0,0,0,7,19.285714285714285,2
0,0,0,0,0,0,1,12,2
0,0,0,0,0,0,4,17,2
0,0,0,0,5,80.6,0,0,2
0,0,0,0,1,42,10,22.2,2
0,0,0,0,3,17,0,0,2
0,0,0,0,2,38,0,0,2
0,0,0,0,7,27.857142857142858,0,0,2
0,0,0,0,0,0,1,22,2
0,0,0,0,3,31.666666666666668,0,0,2
0,0,0,0,3,186.33333333333334,0,0,2
0,0,0,0,5,88.4,8,19.625,2
0,0,0,0,0,0,3,19.333333333333332,2
0,0,0,0,3,76.33333333333333,4,17.25,2
0,0,0,0,2,22.5,4,19.75,2
0,0,0,0,1,121,3,19,2
0,0,0,0,2,181,0,0,2
0,0,0,0,0,0,5,16.4,2
0,0,0,0,3,102,0,0,2
0,0,0,0,9,36.44444444444444,0,0,2
0,0,0,0,2,143,11,16.272727272727273,2
0,0,0,0,1,87,4,15,2
0,0,0,0,0,0,4,20.25,2
0,0,0,0,0,0,6,18.5,2
0,0,0,0,0,0,5,18.4,2
0,0,0,0,1,31,4,20.5,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,105,1,19,2
0,0,2,36,1,175,5,17.6,2
0,0,0,0,1,27,5,18.2,2
0,0,0,0,1,51,2,24,2
0,0,0,0,0,0,0,0,2
0,0,0,0,5,33.4,2,57.5,2
0,0,0,0,0,0,0,0,2
0,0,0,0,1,5,3,19,2
0,0,0,0,6,73,1,6,2
0,0,0,0,1,34,2,15.5,2
0,0,0,0,3,30.333333333333332,0,0,2
1,4,0,0,1,19,4,19.75,2
2,2.5,1,8,0,0,0,0,2
0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,31,0,0,3
0,0,0,0,3,38,0,0,3
0,0,0,0,1,35,0,0,3
0,0,0,0,2,49,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,11,29.363636363636363,0,0,3
0,0,0,0,7,29,0,0,3
0,0,0,0,1,57,0,0,3
0,0,0,0,6,27.833333333333332,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,32,0,0,3
0,0,0,0,4,46.5,0,0,3
0,0,0,0,6,27.833333333333332,0,0,3
0,0,0,0,10,30.2,0,0,3
0,0,0,0,3,36,0,0,3
0,0,0,0,4,30,0,0,3
0,0,0,0,4,19.25,0,0,3
0,0,0,0,3,32,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,70,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,5,28.8,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,3,44,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,33,0,0,3
0,0,0,0,12,33.583333333333336,0,0,3
0,0,0,0,2,18.5,0,0,3
0,0,0,0,2,35,0,0,3
0,0,0,0,3,38.333333333333336,0,0,3
0,0,0,0,2,37,0,0,3
0,0,0,0,3,59.333333333333336,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,82.5,0,0,3
0,0,0,0,1,56,0,0,3
0,0,0,0,7,30.428571428571427,0,0,3
0,0,0,0,3,40.333333333333336,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,58,0,0,3
0,0,0,0,2,15,0,0,3
0,0,0,0,3,26.333333333333332,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,3,41,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,3,24.666666666666668,0,0,3
0,0,0,0,7,33.714285714285715,0,0,3
0,0,0,0,3,25.666666666666668,0,0,3
0,0,0,0,0,0,0,0,3
2,123.5,0,0,7,31.285714285714285,0,0,3
2,11,0,0,0,0,0,0,3
0,0,0,0,4,29.5,0,0,3
0,0,0,0,1,63,0,0,3
0,0,0,0,2,33,0,0,3
0,0,0,0,1,25,0,0,3
0,0,0,0,3,49.333333333333336,0,0,3
0,0,0,0,6,29.833333333333332,0,0,3
0,0,0,0,2,26,0,0,3
0,0,0,0,1,23,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,6,0,0,3
0,0,0,0,9,33.333333333333336,0,0,3
0,0,0,0,1,91,0,0,3
0,0,0,0,1,26,0,0,3
0,0,0,0,3,35,0,0,3
0,0,0,0,2,34,0,0,3
0,0,0,0,3,71.66666666666667,0,0,3
0,0,0,0,5,27.2,0,0,3
0,0,0,0,3,42,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,13.5,0,0,3
0,0,0,0,1,39,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,6,25.166666666666668,0,0,3
0,0,0,0,4,34.75,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,40,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,25,0,0,3
0,0,0,0,7,20.857142857142858,0,0,3
0,0,0,0,2,28,0,0,3
0,0,0,0,3,33.666666666666664,0,0,3
